REF_DATE,GEO,DGUID,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021-09,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,20955,A,,,0
2021-09,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,5.6,D,,,1
2021-09,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,,F,,,0
2021-09,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,14110,D,,,0
2021-09,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,,F,,,1
2021-10,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,930985,A,,,0
2021-10,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,16026865,A,,,0
2021-10,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,5.5,A,,,1
2021-10,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,8375,B,,,0
2021-10,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,188625,A,,,0
2021-10,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,4.3,B,,,1
2021-10,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3945,C,,,0
2021-10,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,63740,A,,,0
2021-10,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,5.8,C,,,1
2021-10,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,20420,B,,,0
2021-10,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,417350,A,,,0
2021-10,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.7,B,,,1
2021-10,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13425,B,,,0
2021-10,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,305270,A,,,0
2021-10,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.2,B,,,1
2021-10,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,234715,A,,,0
2021-10,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3658315,A,,,0
2021-10,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,6,A,,,1
2021-10,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,355805,A,,,0
2021-10,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6174630,A,,,0
2021-10,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,5.4,A,,,1
2021-10,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,25490,B,,,0
2021-10,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,574090,A,,,0
2021-10,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.3,B,,,1
2021-10,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,20785,B,,,0
2021-10,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,465135,A,,,0
2021-10,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.3,B,,,1
2021-10,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,92930,A,,,0
2021-10,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1891710,A,,,0
2021-10,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.7,A,,,1
2021-10,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,151520,A,,,0
2021-10,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2234255,A,,,0
2021-10,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,6.4,A,,,1
2021-10,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1390,D,,,0
2021-10,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,18150,A,,,0
2021-10,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,7.1,D,,,1
2021-10,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,,F,,,0
2021-10,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,21315,A,,,0
2021-10,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,,F,,,1
2021-10,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,610,D,,,0
2021-10,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,14280,A,,,0
2021-10,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,4.1,D,,,1
2021-11,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,912670,A,,,0
2021-11,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,16134735,A,,,0
2021-11,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,5.4,A,,,1
2021-11,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,5680,C,,,0
2021-11,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,188700,A,,,0
2021-11,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,2.9,C,,,1
2021-11,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3855,C,,,0
2021-11,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,64660,A,,,0
2021-11,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,5.6,C,,,1
2021-11,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,20685,B,,,0
2021-11,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,416900,A,,,0
2021-11,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.7,B,,,1
2021-11,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13840,B,,,0
2021-11,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,310110,A,,,0
2021-11,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.3,B,,,1
2021-11,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,246595,A,,,0
2021-11,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3670745,A,,,0
2021-11,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,6.3,A,,,1
2021-11,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,333740,A,,,0
2021-11,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6226570,A,,,0
2021-11,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,5.1,A,,,1
2021-11,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,28925,B,,,0
2021-11,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,582480,A,,,0
2021-11,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.7,B,,,1
2021-11,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,19895,B,,,0
2021-11,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,463675,A,,,0
2021-11,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.1,B,,,1
2021-11,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,88455,A,,,0
2021-11,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1907120,A,,,0
2021-11,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.4,A,,,1
2021-11,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,147360,A,,,0
2021-11,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2250005,A,,,0
2021-11,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,6.1,A,,,1
2021-11,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1485,D,,,0
2021-11,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,18330,A,,,0
2021-11,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,7.5,D,,,1
2021-11,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1630,D,,,0
2021-11,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,21130,A,,,0
2021-11,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,7.2,D,,,1
2021-11,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,525,D,,,0
2021-11,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,14315,A,,,0
2021-11,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.5,D,,,1
2021-12,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,976980,A,,,0
2021-12,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,16202380,A,,,0
2021-12,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,5.7,A,,,1
2021-12,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,7675,C,,,0
2021-12,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,188725,A,,,0
2021-12,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.9,C,,,1
2021-12,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3255,C,,,0
2021-12,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,65555,A,,,0
2021-12,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.7,C,,,1
2021-12,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,19840,B,,,0
2021-12,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,424570,A,,,0
2021-12,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.5,B,,,1
2021-12,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,15885,B,,,0
2021-12,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,315525,A,,,0
2021-12,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.8,B,,,1
2021-12,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,252575,A,,,0
2021-12,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3685800,A,,,0
2021-12,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,6.4,A,,,1
2021-12,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,365860,A,,,0
2021-12,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6253940,A,,,0
2021-12,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,5.5,A,,,1
2021-12,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,23515,B,,,0
2021-12,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,584525,A,,,0
2021-12,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,3.9,B,,,1
2021-12,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,22995,B,,,0
2021-12,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,468195,A,,,0
2021-12,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.7,B,,,1
2021-12,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,89815,A,,,0
2021-12,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1907515,A,,,0
2021-12,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.5,A,,,1
2021-12,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,172600,A,,,0
2021-12,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2253760,A,,,0
2021-12,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,7.1,A,,,1
2021-12,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1210,D,,,0
2021-12,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,18475,A,,,0
2021-12,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,6.2,D,,,1
2021-12,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1270,E,,,0
2021-12,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,20860,A,,,0
2021-12,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,5.7,E,,,1
2021-12,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,485,E,,,0
2021-12,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,14935,A,,,0
2021-12,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,3.1,E,,,1
2022-01,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,911870,A,,,0
2022-01,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,16317460,A,,,0
2022-01,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,5.3,A,,,1
2022-01,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,6175,C,,,0
2022-01,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,193110,A,,,0
2022-01,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.1,C,,,1
2022-01,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,2940,C,,,0
2022-01,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,66305,A,,,0
2022-01,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,4.2,C,,,1
2022-01,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,19480,B,,,0
2022-01,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,421725,A,,,0
2022-01,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.4,B,,,1
2022-01,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,13725,B,,,0
2022-01,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,321270,A,,,0
2022-01,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.1,B,,,1
2022-01,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,224965,A,,,0
2022-01,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3703715,A,,,0
2022-01,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,5.7,A,,,1
2022-01,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,345710,A,,,0
2022-01,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6308900,A,,,0
2022-01,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,5.2,A,,,1
2022-01,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,26680,B,,,0
2022-01,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,591040,A,,,0
2022-01,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.3,B,,,1
2022-01,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,22760,B,,,0
2022-01,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,470635,A,,,0
2022-01,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4.6,B,,,1
2022-01,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,94450,A,,,0
2022-01,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1915280,A,,,0
2022-01,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.7,A,,,1
2022-01,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,151625,A,,,0
2022-01,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2270640,A,,,0
2022-01,British Columbia,2016A000259,Job vacancy rate,Percent,239,units,0,v1481212177,11.3,6.3,A,,,1
2022-01,Yukon,2016A000260,Job vacancies,Number,223,units,0,v1481212178,12.1,1395,D,,,0
2022-01,Yukon,2016A000260,Payroll employees,Number,223,units,0,v1481212179,12.2,18510,A,,,0
2022-01,Yukon,2016A000260,Job vacancy rate,Percent,239,units,0,v1481212180,12.3,7,D,,,1
2022-01,Northwest Territories,2016A000261,Job vacancies,Number,223,units,0,v1481212181,13.1,1295,D,,,0
2022-01,Northwest Territories,2016A000261,Payroll employees,Number,223,units,0,v1481212182,13.2,21140,A,,,0
2022-01,Northwest Territories,2016A000261,Job vacancy rate,Percent,239,units,0,v1481212183,13.3,5.8,D,,,1
2022-01,Nunavut,2016A000262,Job vacancies,Number,223,units,0,v1481212184,14.1,675,E,,,0
2022-01,Nunavut,2016A000262,Payroll employees,Number,223,units,0,v1481212185,14.2,15195,A,,,0
2022-01,Nunavut,2016A000262,Job vacancy rate,Percent,239,units,0,v1481212186,14.3,4.3,E,,,1
2022-02,Canada,2016A000011124,Job vacancies,Number,223,units,0,v1481212145,1.1,906625,A,,,0
2022-02,Canada,2016A000011124,Payroll employees,Number,223,units,0,v1481212146,1.2,16287975,A,,,0
2022-02,Canada,2016A000011124,Job vacancy rate,Percent,239,units,0,v1481212147,1.3,5.3,A,,,1
2022-02,Newfoundland and Labrador,2016A000210,Job vacancies,Number,223,units,0,v1481212148,2.1,6925,B,,,0
2022-02,Newfoundland and Labrador,2016A000210,Payroll employees,Number,223,units,0,v1481212149,2.2,188075,A,,,0
2022-02,Newfoundland and Labrador,2016A000210,Job vacancy rate,Percent,239,units,0,v1481212150,2.3,3.6,B,,,1
2022-02,Prince Edward Island,2016A000211,Job vacancies,Number,223,units,0,v1481212151,3.1,3780,D,,,0
2022-02,Prince Edward Island,2016A000211,Payroll employees,Number,223,units,0,v1481212152,3.2,65620,A,,,0
2022-02,Prince Edward Island,2016A000211,Job vacancy rate,Percent,239,units,0,v1481212153,3.3,5.4,C,,,1
2022-02,Nova Scotia,2016A000212,Job vacancies,Number,223,units,0,v1481212154,4.1,18810,B,,,0
2022-02,Nova Scotia,2016A000212,Payroll employees,Number,223,units,0,v1481212155,4.2,408080,A,,,0
2022-02,Nova Scotia,2016A000212,Job vacancy rate,Percent,239,units,0,v1481212156,4.3,4.4,B,,,1
2022-02,New Brunswick,2016A000213,Job vacancies,Number,223,units,0,v1481212157,5.1,15295,B,,,0
2022-02,New Brunswick,2016A000213,Payroll employees,Number,223,units,0,v1481212158,5.2,310015,A,,,0
2022-02,New Brunswick,2016A000213,Job vacancy rate,Percent,239,units,0,v1481212159,5.3,4.7,B,,,1
2022-02,Quebec,2016A000224,Job vacancies,Number,223,units,0,v1481212160,6.1,234725,A,,,0
2022-02,Quebec,2016A000224,Payroll employees,Number,223,units,0,v1481212161,6.2,3697465,A,,,0
2022-02,Quebec,2016A000224,Job vacancy rate,Percent,239,units,0,v1481212162,6.3,6,A,,,1
2022-02,Ontario,2016A000235,Job vacancies,Number,223,units,0,v1481212163,7.1,339030,A,,,0
2022-02,Ontario,2016A000235,Payroll employees,Number,223,units,0,v1481212164,7.2,6298920,A,,,0
2022-02,Ontario,2016A000235,Job vacancy rate,Percent,239,units,0,v1481212165,7.3,5.1,A,,,1
2022-02,Manitoba,2016A000246,Job vacancies,Number,223,units,0,v1481212166,8.1,27990,B,,,0
2022-02,Manitoba,2016A000246,Payroll employees,Number,223,units,0,v1481212167,8.2,585630,A,,,0
2022-02,Manitoba,2016A000246,Job vacancy rate,Percent,239,units,0,v1481212168,8.3,4.6,B,,,1
2022-02,Saskatchewan,2016A000247,Job vacancies,Number,223,units,0,v1481212169,9.1,19575,B,,,0
2022-02,Saskatchewan,2016A000247,Payroll employees,Number,223,units,0,v1481212170,9.2,471000,A,,,0
2022-02,Saskatchewan,2016A000247,Job vacancy rate,Percent,239,units,0,v1481212171,9.3,4,B,,,1
2022-02,Alberta,2016A000248,Job vacancies,Number,223,units,0,v1481212172,10.1,92120,A,,,0
2022-02,Alberta,2016A000248,Payroll employees,Number,223,units,0,v1481212173,10.2,1925260,A,,,0
2022-02,Alberta,2016A000248,Job vacancy rate,Percent,239,units,0,v1481212174,10.3,4.6,A,,,1
2022-02,British Columbia,2016A000259,Job vacancies,Number,223,units,0,v1481212175,11.1,145480,A,,,0
2022-02,British Columbia,2016A000259,Payroll employees,Number,223,units,0,v1481212176,11.2,2283705,A,,,0
